,FECHA,FOLIO,PROVEEDOR,DESCRIPCION,TIPO_GASTO,IMPORTE,IVA,TOTAL MX
889,2022-04-01,1290392,EFECTIVALE S. de R.L. de C.V.,CONSUMOS DE COMBUSTIBLE DE MONEDEROS ELECTRONICOS,GASOLINA,12293.35,0.0,12293.35
890,2022-04-01,1092957089,BANCO MERCANTIL DEL NORTE SA INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO BANORTE,SERVICIOS BANCARIOS,COMISION BANCARIA,21469.41,629.0,22098.41
891,2022-05-01,7376533,GOOGLE OPERACIONES DE MEXICO,"Publicidad ""Google Ads""",SUSCRIPCIONES,475.71,76.11,551.8199999999999
892,2022-05-01,6026,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0
893,2022-05-01,301453,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006876 22/36 de 03/04/2022 a 02/05/2022,ARRENDAMIENTO FINANCIERO,5551.38,888.22,6439.6
894,2022-05-01,301454,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006877 22/36 de 03/04/2022 a 02/05/2022,ARRENDAMIENTO FINANCIERO,5551.98,888.32,6440.299999999999
895,2022-05-01,0001010100750847116902,"BANCO NACIONAL DE MEXICO, S.A.",COMISION COBRADA,COMISION BANCARIA,490.0,78.4,568.4
896,2022-05-01,007817297284,"BANCO NACIONAL DE MEXICO, S.A.",Servicios de Facturación,COMISION BANCARIA,0.0,0.0,0
897,2022-05-01,13212,"COMER CHRIS, SA DE CV",FIBRA BRILLOSA GRANDE,MTTO LOCAL,211.89,33.88,245.76999999999998
898,2022-05-01,3591,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
899,2022-05-01,3592,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
900,2022-05-01,8648696,GOOGLE OPERACIONES DE MEXICO,Cancelación Prepago,SUSCRIPCIONES,-2.65,-0.42,-3.07
901,2022-05-01,8745351,GOOGLE OPERACIONES DE MEXICO,Cancelación Prepago,SUSCRIPCIONES,-469.01,-75.04,-544.05
902,2022-05-01,8745352,GOOGLE OPERACIONES DE MEXICO,"Publicidad ""Google Ads""",SUSCRIPCIONES,-4.05,-0.65,-4.7
903,2022-05-01,6737,"""J&M INTERCOPY""",Documentación de procesos,MTTO COMPUTO,3200.0,512.0,3712
904,2022-05-01,3995,JAIME JUAN FONT,MINI DETECTOR DE FALLA DE FLAMA (2 VALV)  MOD: 1800-2V,COMPRAS,1999.2,319.87,2319.07
905,2022-05-01,1830,MARTIN SANDOVAL HERNANDEZ,"BOQUILLA 11/2 X 1""1/2""  300W 240V (O.C 2920)",COMPRAS,4208.1,673.3,4831.920000000001
906,2022-05-01,84109811,"SEGUROS BANORTE SA DE CV, GRUPO FINANCIERO BANORTE",PRIMA. RECIBO:57888067,SEGUROS,1717.25,0.0,1717.25
907,2022-05-01,171060,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,0.0,0.0,0
908,2022-05-01,171061,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,0.0,0.0,0
909,2022-05-01,MAT_2192_00001,CACELEC SA DE CV,Pago,COMPRAS,0.0,0.0,0
910,2022-05-01,237,JORGE CASILLAS COROMINAS,ARRENDAMIENTO DE  BODEGA,ARRENDAMIENTO LOCAL,26000.0,4160.0,24786.66
911,2022-05-01,3603,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
912,2022-05-01,420220401898904,"INTERCAM BANCO S.A., INSTITUCION DE BANCA MULTIPLE, INTERCAM GRUPO FINANCIERO",COMISIÓN POR TIMBRADO FISCAL,COMISION BANCARIA,0.0,0.0,0
913,2022-05-01,420220401898904,"INTERCAM BANCO S.A., INSTITUCION DE BANCA MULTIPLE, INTERCAM GRUPO FINANCIERO",COMISION POR TIMBRADO FISCAL,COMISION BANCARIA,0.0,0.0,0
914,2022-05-01,22022040028311,"INTERCAM FONDOS, S.A. DE C.V. SOCIEDAD OPERADORA DE FONDOS DE INVERSION INTERCAM GRUPO FINANCIERO",Comisiones y Otros Cargos,COMISION BANCARIA,0.0,0.0,0
915,2022-05-01,1414,MARISOL MENDOZA CHAVEZ,Pago,COMPRAS,0.0,0.0,0
916,2022-05-01,XXXX,HERNALDO FAVIO OLVERA MARTINEZ,Anualidad Plataforma de Rastreo March Blanco 4424702024,MTTO COMPUTO,500.0,80.0,573.75
917,2022-05-01,748,TALLER DIGITAL SA DE CV,SERVICIOS DE CONSULTORIA Y COUCHING DEL MES DE MAYO 2022,CAPACITACION,4543.1,726.9,5270
918,2022-05-01,10885,WILCON INGENIERIA Y DIBUJO,Pago,COMPRAS,0.0,0.0,0
919,2022-05-01,6045,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,7567.56,1210.81,8778.37
920,2022-05-01,19986109,ADT Private Security Services de México S.A. de C.V.,Monitoreo Dual Com Ret,MONITOREO CAMARAS ADT,1326.98,212.32,1539.3
921,2022-05-01,5295,EDGAR AGUILAR DIAZ,BURIL CORTADOR CUADRADO 1/4!,COMPRAS,1481.75,237.08,1718.83
922,2022-05-01,3226747,Concesionaria Autopista Guadalajara Tepic SA de CV,PEAJE EFECTIVO,CASETAS,159.48,25.52,185
923,2022-05-01,2563,DELIVERYMAIL,Pago,PAQUETERIA,0.0,0.0,0
924,2022-05-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO SALAMANCA 2022-04-29 16:37:25,PEAJES,296.56,47.44,344
925,2022-05-01,73820,NOVATEL MEXICANA SA DE CV,"BANDA 0.010"" TWO PLY 15 MM  X 750 MM",COMPRAS,1470.0,235.2,1705.2
926,2022-05-01,1305,JORGE RAMIREZ AGUILAR,SUMINISTRO E INSTALACION DE 1 FUENTE DE VOLTAJE INDIVIDUAL PARA CAMARA DE VIGILANCIA.,MTTO LOCAL,650.0,104.0,754
927,2022-05-01,8580747,RED DE CARRETERAS DE OCCIDENTE SAB DE CV,PEAJE CORRESPONDIENTE AL CRUCE DE NRU: 46140163920016910086 FECHA: 29/04/2022 HORA: 06:14:43 CASETA: ECUANDUREO CLASE: A,PEAJES,534.48,85.52,620
928,2022-05-01,3811953,TRAMO CARRETERO GUADALAJARA-COLIMA,"PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE CON NRU: 052211920255306641700122000001, FECHA: 29/ABRIL/2022 20:25:53 PM, TIPO: 5, CLASE: A2, CARRIL: SAY-LC04, CAJERO: 811062, FOLIO: 66417",CASETAS,287.94,46.06,334
929,2022-05-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,SUSCRIPCION NETFLIX,TELEFONO,2288.05,366.08,2654.13
930,2022-05-01,83373,Aesa Articulos Electricos S.A de C.V,RESISTENCIA FORRADA DE SILICON (5 OHMS),COMPRAS,300.0,48.0,348
931,2022-05-01,83375,Aesa Articulos Electricos S.A de C.V,CABLE TERMAFLEX 200°C (16),COMPRAS,900.0,144.0,1044
932,2022-05-01,5569,ASESORIA Y CONSULTORIA PENDRILD SC,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2478.52,396.57,2875.09
933,2022-05-01,638107,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-NOI Mensual 1 Usr(s),MTTO COMPUTO,378.0,60.48,438.48
934,2022-05-01,5289,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,24785.23,0.0,24785.23
935,2022-05-01,3539,EXI BAJIO,Pago,RENTA COPIADORA,0.0,0.0,0
936,2022-05-01,172615,ELECTROTERMICA NACIONAL SA DE CV,"CABLE PARA TERMOPAR tipo K, calibre 20, con forro de TEFLON, codigo K-FEP/FEP-20. (107376-1 MO)",COMPRAS,20150.0,3224.0,23374
937,2022-05-01,603,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION SA DE CV,Pago,COMPRAS,0.0,0.0,0
938,2022-05-01,89,FERNANDO LARA SANTILLAN,Plan mensual desarrollo campañas Google Ads,MTTO COMPUTO,2500.0,400.0,2900
939,2022-05-01,2352,JOSE ISMAEL MANCILLA COLUNGA,S CONTABLE MES  ABRIL 2022,HONORARIOS CONTABLES,5349.66,855.95,5100.009999999999
940,2022-05-01,124966,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,RECOLECCION A DOMICILIO,PAQUETERIA,1321.52,211.44,1521.29
941,2022-05-01,16438,"TUVASUR DEL BAJIO, S.A. DE C.V.","TAPON MACHO A/INOX ROSC 304 150# 1/8""",COMPRAS,93.5,14.96,108.46000000000001
942,2022-05-01,19185,Sanjuana Vargas Almanza,R9-442-AL-G/B-INTERRUPTOR BALANCIN VERDE ILUMINADO ,COMPRAS,76.56,12.25,88.81
943,2022-05-01,642606,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-BANCO Mensual 1 Usr(s),MTTO COMPUTO,284.0,45.44,329.44
944,2022-05-01,874840,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,ALIMENTOS,120.0,0.0,120
945,2022-05-01,114468,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,CABLE TERMOPAR MALLA INOX TIPO J-FB-FB-SSB-20S ROLLO 100M,COMPRAS,18684.9,2989.59,21674.49
946,2022-05-01,21446,CLARITY SYSTEMS S.A. DE C.V.,SISTEMA DE PURIFICACIÓN ACCUA PERFECTA 4A,ALIMENTOS,343.97,55.03,399
947,2022-05-01,58619,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"SOLERA LATON 1/8"" X 3/8""",COMPRAS,6200.0,992.0,7192
948,2022-05-01,29100,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,0.0,0.0,0
949,2022-05-01,854910,"ETN TURISTAR LUJO, S.A. DE C.V.",Servicios de entrega local de cartas o paquetes pequeños,PAQUETERIA,126.54,20.25,146.79000000000002
950,2022-05-01,45804,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
951,2022-05-01,2099,PAULINO ARREDONDO CARDENAS,CONCRETO ALUKON CA.60 BULTOS DE 25KGS. C/U,COMPRAS,910.0,145.6,1055.6
952,2022-05-01,6136,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
953,2022-05-01,6137,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
954,2022-05-01,19997774,ADT Private Security Services de México S.A. de C.V.,Anticipo Cuenta COM,MONITOREO CAMARAS ADT,30.04,4.81,34.85
955,2022-05-01,4354419,"COSTCO DE MEXICO, S.A. DE C.V.",MEZCLA CAMPESINA 2.5 KG NUTRIVERDE,NO DEDUCIBLE,0.0,0.0,0
956,2022-05-01,4354423,"COSTCO DE MEXICO, S.A. DE C.V.",CLEMENTINAS 2.2 KG.,NO DEDUCIBLE,0.0,0.0,0
957,2022-05-01,11871,DH4 COMERCIALIZADORA SA DE CV,COMISION DEL 4% EN LA INTERMEDIACION MERCANTIL POR LA COLOCACION DE DIVERSAS RESISTENCIAS ELECTRICAS A VARIOS CLIENTES DURANTE EL PERIODO DE ABRIL DE 2022,SUELDOS DIRECCION,37491.98,5998.72,43490.700000000004
958,2022-05-01,1675604,EFECTIVALE S. de R.L. de C.V.,DISPERSION,GASOLINA,10300.0,48.0,10348
959,2022-05-01,18717,NORTE SUR REPUESTOS SA DE CV,2MP-PLUG,COMPRAS,121.05,19.37,140.42
960,2022-05-01,XXXX,ISIS PATRICIA NUÑEZ HERNANDEZ,Honorarios por asesoria legal,HONORARIOS JURIDICOS,1573.43,251.75,1500.0100000000002
961,2022-05-01,380,"TUVASUR DEL BAJIO, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
962,2022-05-01,271,TALLER DIGITAL SA DE CV,Pago,CAPACITACION,0.0,0.0,0
963,2022-05-01,338992,"INFRA, S.A. DE C.V.",SPARK LASER N2 ASISTENCIA CL,COMPRAS,405.0,64.8,469.8
964,2022-05-01,7519,MARISOL MENDOZA CHAVEZ,GAS OXIGENO INDUSTRIAL 9.5  M3 .,COMPRAS,517.24,82.76,600
965,2022-05-01,7522,MARISOL MENDOZA CHAVEZ,TUERCA STARDAR 58 INFRA,COMPRAS,158.19,25.31,183.5
966,2022-05-01,5681,ASESORIA Y CONSULTORIA PENDRILD SC,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2437.36,389.98,2827.34
967,2022-05-01,650270,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-COI Mensual 1 Usr(s),MTTO COMPUTO,333.0,53.28,386.28
968,2022-05-01,5474,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,24373.61,0.0,24373.61
969,2022-05-01,114730,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,CABLE TERMOPAR MALLA INOX TIPO J-FB-FB-SSB-20S ROLLO 100M,COMPRAS,15698.05,2511.69,18209.739999999998
970,2022-05-01,18751,NORTE SUR REPUESTOS SA DE CV,CONECTOR RECTO UNION DE 8MM A 10MM,COMPRAS,73.2,11.71,84.91
971,2022-05-01,2229,TEMPYCO INDUSTRIAL S DE R L DE C V,TERMINAL OJILLO 3/16 CALIBRE 10-12,COMPRAS,345.0,55.2,400.2
972,2022-05-01,9799988,PODER EJECUTIVO DEL ESTADO DE QUERETARO,DERECHOS POR CONTROL VEHICULAR,DERECHOS,7560.999999999999,0.0,7560.999999999999
973,2022-05-01,125328,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SEGURO,PAQUETERIA,1756.1,280.98,2013.73
974,2022-05-01,97435,"Potencia Fluida, S.A. de  C.V. Suc. Queretaro","TUBO AC NEGRO S/COST A53/106-B C40 1/2""",COMPRAS,848.88,135.82,984.7
975,2022-05-01,31218,"PRODUCTOS POLIMEX, S.A. DE C.V.",CENTRADOR DE CERAMICA,COMPRAS,5400.0,864.0,6264
976,2022-05-01,83630,Aesa Articulos Electricos S.A de C.V,CABLE NIQUEL PURO 500 °C (18),COMPRAS,4200.0,672.0,4872
977,2022-05-01,122940,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,ALIMENTOS,160.0,0.0,160
978,2022-05-01,3633,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
979,2022-05-01,7612,EXI BAJIO,Servicio de Arrendamiento,RENTA COPIADORA,2000.0,320.0,2320
980,2022-05-01,7537,MARISOL MENDOZA CHAVEZ,GAS ARGON INDUSTRIAL DE 9.5 M3 .,COMPRAS,1681.04,268.97,1950.01
981,2022-05-01,57,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,30000.0,4800.0,28600
982,2022-05-01,140844,WILCON INGENIERIA Y DIBUJO,PAPEL BOND T/CARTA CAJA  C/5000,COMPRAS,1490.24,238.44,1728.68
983,2022-05-01,13770,"COMER CHRIS, SA DE CV",GLADE GLASS FRES.MATINAL REP.(2 PZS),MTTO LOCAL,312.67,50.03,362.70000000000005
984,2022-05-01,4359220,"COSTCO DE MEXICO, S.A. DE C.V.",GALLETAS SURTIDAS 24 PIEZAS / 1KG KIRKLAND SIGNATURE,NO DEDUCIBLE,0.0,0.0,0
985,2022-05-01,634,IGNACIO ROJAS GOMEZ,Cable FV c/Silicon calibre 14 200°,COMPRAS,2915.0,466.4,3381.4
986,2022-05-01,635,IGNACIO ROJAS GOMEZ,Alambre 8020 calibre 2,COMPRAS,2650.0,424.0,3074
987,2022-05-01,6325,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.","CABLE DE COBRE ESTAÑADO CAL. 24
AWG,  DE 3 HILOS  CON AISL. IND. Y
TOTAL  DE TEFLON
",COMPRAS,1800.0,288.0,2088
988,2022-05-01,6333,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.","ALAMBRE DESNUDO PARA TERMOPAR TIPO K POSITIVO, CAL. 8 AWG
",COMPRAS,4290.0,686.4,4976.4
989,2022-05-01,5320,EDGAR AGUILAR DIAZ,THINNER SIN ENVASE,COMPRAS,436.8,69.89,506.69
990,2022-05-01,4361763,"COSTCO DE MEXICO, S.A. DE C.V.",CLEMENTINAS 2.2 KG.,NO DEDUCIBLE,0.0,0.0,0
991,2022-05-01,9814490,PODER EJECUTIVO DEL ESTADO DE QUERETARO,IMPUESTO SOBRE NOMINA SECTOR PRIVADO,DERECHOS,2594.0,0.0,2594
992,2022-05-01,29547,ITA SOLUCIONES INTELIGENTES,METRO DE CERCA ELECTRIFICADA,ANTICIPO ,1992.0,318.72,2310.7200000000003
993,2022-05-01,1049,ITA SOLUCIONES INTELIGENTES,Aplicación de anticipo,ANTICIPO ,-1992.0,-318.72,-2310.7200000000003
994,2022-05-01,6774,"""J&M INTERCOPY""",POLIZA DE MANTENIMIENTO,MTTO COMPUTO,6324.0,1011.84,7335.84
995,2022-05-01,45806,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
996,2022-05-01,000064518059,CFE SUMINISTRADOR DE SERVICIOS BASICOS,Energia,ENERGIA ELECTRICA,4899.88,725.9,5625.78
997,2022-05-01,2084,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION SA DE CV,Cable para termopar tipo J cal. 24 F.V malla O.T. 22468,COMPRAS,4000.0,640.0,4640
998,2022-05-01,629,MARIA MAGDALENA MARTINEZ ZAMORA,Maq. elect. p/sellar bolsa de 90 cm p/pol. c/pedal,COMPRAS,4769.1,763.06,5532.16
999,2022-05-01,5906,ASESORIA Y CONSULTORIA PENDRILD SC,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2378.79,380.61,2759.4
1000,2022-05-01,5882,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,23787.89,0.0,23787.89
1001,2022-05-01,298,JULIO CESAR BARRERA LOPEZ,SPAGUETTY F.V. 12 MM,COMPRAS,3634.0,581.44,4215.4400000000005
1002,2022-05-01,XXXX,"NR FINANCE MÉXICO, S. A. DE C. V.",Interes de Financiamiento,CREDITO ,2045.57,327.29,2372.86
1003,2022-05-01,73924,NOVATEL MEXICANA SA DE CV,"BANDA 0.010"" TWO PLY 20 MM X 113 CM",COMPRAS,5100.0,816.0,5916
1004,2022-05-01,6351,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.","TUBO PROTECTOR DE CARBURO DE
SILICIO DE 1""Ø INT. X 1.75""Ø X 18"" DE
LARGO
",COMPRAS,2650.0,424.0,3074
1005,2022-05-01,115297,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,CABEZA MARINA GRANDE KNE-2PC,COMPRAS,6202.76,992.44,7195.200000000001
1006,2022-05-01,422057,"ELECTRONICA ZARAGOZA, S.DE R.L.",-BATERIA ALCALINA 1.5V 110MAH TIPO BOTON,MTTO COMPUTO,36.21,5.79,42
1007,2022-05-01,43767437,"AT&T Comercialización Móvil, S. de RL de CV",Pago,TELEFONO,0.0,0.0,0
1008,2022-05-01,2324,MERCAPISOS SA DE CV,PISO 60X120 1a. HELSINKI-R NATURAL,MTTO LOCAL,12264.34,1962.29,14226.630000000001
1009,2022-05-01,125775,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,2174.52,347.92,2522.44
1010,2022-05-01,23,RMN HOUSE WEALTH MANAGEMENT,REVISION DE CONTRATO Y COMENTARIOS,HONORARIOS PM,5800.0,928.0,6728
1011,2022-05-01,399320,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,ALIMENTOS,240.0,0.0,240
1012,2022-05-01,172746,ELECTROTERMICA NACIONAL SA DE CV,"Cable para alta temperatura calibre 12 de niquel MGT, 600V, 550ºC. (107486-1 MC)",COMPRAS,14145.0,2263.2,16408.2
1013,2022-05-01,55597,JORGE LUIS GARCIA TRUJILLO,Cab.Plana Allen UNC 10-24 x 3,COMPRAS,1253.18,200.51,1453.69
1014,2022-05-01,17943,GRUPO INDUSTRIAL CHIPAXA SA DE CV,"BOLSA FILTRANTE DE 6 Ø X 1.2m LONG., (9 MEDIDO EN PLANO). PARA COLECTOR DE POLVOS.",COMPRAS,339.0,54.24,393.24
1015,2022-05-01,7572,MARISOL MENDOZA CHAVEZ,GAS OXIGENO INDUSTRIAL 9.5  M3 .,COMPRAS,517.24,82.76,600
1016,2022-05-01,1078,MILTON NEIL MENDOZA VAZQUEZ,Control infinito 120 V Robert Shaw,COMPRAS ,11112.88,1778.06,12890.939999999999
1017,2022-05-01,97746,"Potencia Fluida, S.A. de  C.V. Suc. Queretaro","TUBO BISC. A. INOX. C/COST T316L  C40 1/2""",COMPRAS,2920.56,467.29,3387.85
1018,2022-05-01,115491,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,CABLE F.V.COBRE MICA 300°C 600V CAL 18 ROLLO 100 M,COMPRAS,15319.01,2451.04,17770.05
1019,2022-05-01,115593,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,CABLE TERMOPAR MALLA INOX TIPO K-FB-FB-SSB-20S ROLLO 100-M,COMPRAS,3995.86,639.34,4635.2
1020,2022-05-01,1484,"""J&M INTERCOPY""",Pago,MTTO COMPUTO,0.0,0.0,0
1021,2022-05-01,1488,"""J&M INTERCOPY""",Pago,MTTO COMPUTO,0.0,0.0,0
1022,2022-05-01,40303,"PLOMERIA Y CERAMICA DE QUERETARO, S.A. DE C.V.",MONOMANDO REGADERA SDESV SQUADRA EB,COMPRAS,7939.139999999999,1270.26,9209.4
1023,2022-05-01,9451,"PRODUCTOS REFRACTARIOS PARA LA INDUSTRIA, S.A. DE C.V.","TABLA ""M"" DE 1/2"" X 24"" X 36"" KAOWOOL",COMPRAS,581.0,92.96,673.96
1024,2022-05-01,6889,"American Brother, S.A. de C.V.","RESISTENCIA DE NICROM PARA SISTEMA DE SELLADO DE 0.2 X 30 CM TIPO(PCS300)
21  16  3912  1000714/2021-05-22/Manzanillo",COMPRAS,661.5,105.84,767.34
1025,2022-05-01,5340,EDGAR AGUILAR DIAZ,PELICULA ESTIRABLE 5,COMPRAS,3930.98,628.95,4559.93
1026,2022-05-01,172767,ELECTROTERMICA NACIONAL SA DE CV,Tubo ENSA de acero inox. 316L de 3/16-020&quot;. (107503-1 MT),COMPRAS,1655.03,264.81,1919.84
1027,2022-05-01,2109,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION SA DE CV,COMPACTADO DOBLE TIPO K DE 3/16 O.T. 22488,COMPRAS,990.0,158.4,1148.4
1028,2022-05-01,7583,MARISOL MENDOZA CHAVEZ,REGULADOR PARA ACETILENO/BUTANO MARCA INFRA,COMPRAS,1896.55,303.45,2200
1029,2022-05-01,7584,MARISOL MENDOZA CHAVEZ,REPARACION OXIGENO INDUSTRIAL,COMPRAS,387.93,62.07,450
1030,2022-05-01,595598,MAQUINARIA INDUSTRIAL CABRERA S.A. DE C.V.,INSERTO  TPUN 432 / TPUN 220408 /        TT8125 INGERSOLL NAN ,MAQUINARIA,925.6643999999999,148.13009999999997,1073.7945
1031,2022-05-01,31378,"PRODUCTOS POLIMEX, S.A. DE C.V.",CENTRADOR DE CERAMICA,COMPRAS,1190.0,190.4,1380.4
1032,2022-05-01,637,IGNACIO ROJAS GOMEZ,CABLE FV CAL 22 500°,COMPRAS,2552.0,408.32,2960.32
1033,2022-05-01,638,IGNACIO ROJAS GOMEZ,STTEPING MOTOR,COMPRAS,4735.4,757.66,5493.0599999999995
1034,2022-05-01,639,IGNACIO ROJAS GOMEZ,ALAMBRE DSD CAL. 40,COMPRAS,3953.0,632.48,4585.48
1035,2022-05-01,6008,ASESORIA Y CONSULTORIA PENDRILD SC,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2467.41,394.79,2862.2
1036,2022-05-01,679735,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-SAE Mensual 14 Usr(s),MTTO COMPUTO,2663.0,426.08,3089.08
1037,2022-05-01,6064,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,24674.13,0.0,24674.13
1038,2022-05-01,1697,EDGAR AGUILAR DIAZ,Pago,COMPRAS,0.0,0.0,0
1039,2022-05-01,4020906,"AXTEL, S.A.B. de C.V.",Otros cargos,TELEFONO,0.0,0.0,0
1040,2022-05-01,5918,CACELEC SA DE CV,"TY95 0/200ºC, CAP 1MT",COMPRAS,6992.0,1118.72,8110.72
1041,2022-05-01,MAT_2230_00001,CACELEC SA DE CV,Pago,COMPRAS,0.0,0.0,0
1042,2022-05-01,3661,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
1043,2022-05-01,2000400243,"DHL EXPRESS MEXICO, S.A. DE C.V.",Pago,MENSAJERIA,0.0,0.0,0
1044,2022-05-01,3020,"EMPRENDE DE QUERETARO, S DE R.L. DE C.V.","DIRECTORIO EMQRO INDUSTRIAL IMPRESO Pago 1/1 Evento técnico 6°
Encuentro de Negocios EMQRO Industrial
Junio 2022",SUSCRIPCIONES,1100.0,176.0,1276
1045,2022-05-01,202204-E2341533107-17052022-383751,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Cuotas IMSS ,IMSS/INFONAVIT,44240.24,0.0,44240.24
1046,2022-05-01,638,MARIA MAGDALENA MARTINEZ ZAMORA,Maq. de 30 cm p/polipropileno,COMPRAS,3787.2,605.95,4393.15
1047,2022-05-01,1444,MARISOL MENDOZA CHAVEZ,Pago,COMPRAS,0.0,0.0,0
1048,2022-05-01,73971,NOVATEL MEXICANA SA DE CV,"NOVAFLON 0.017"" SILICONADA ROJA",COMPRAS,1500.0,240.0,1740
1049,2022-05-01,13007,PROVEEDORA ARNOR SA DE CV,BRIDA A/C CIEGA RF 150# DE 4 [Fecha documento aduanero: 30/11/2020],COMPRAS,2130.0,340.8,2470.8
1050,2022-05-01,1383,DANIEL RONQUILLO FRANCO,"DUELA DE INGENIERÍA RED OAK 8 / 0.7 MM X 137 MM  OXIDO DE ALUMINIO  EXTRA MATE , MICRO CHAPA",COMPRAS,41215.8,6594.53,47810.33
1051,2022-05-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,0.0,0.0,0
1052,2022-05-01,140002,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,RESIST TUB A INOX 7/16 EN U C/TAP 5/8SF26008 3000W 220V 4A,COMPRAS,5215.24,834.44,6049.68
